"script_id","imdb_id","title","year","gross","lines_data"
3597,"tt0100814","Tremors",1990,34,77777744766777746775777777667734446667776464664364565464274576777656545776576767655555645664766377777777447757777557757777776677344466677773655653545663643645767776566366765776676555556456647763672
3599,"tt0375154","Tristan + Isolde",2006,19,76624577145775000032001776657613347351377563765577757652467615577400004100277575761325725147756375567773
1393,"tt0084827","TRON",1982,97,7777777777777777777777777336676665775464566576553
1428,"tt0942385","Tropic Thunder",2008,133,7777777754667777777777777777777777777777777777777777777777777777777777777777777777777777773
5154,"tt0023622","Trouble in Paradise",1932,"",7763344775434134437334113433443467542433464530000133343673566777667754434426334540677577634234350243
3605,"tt0332452","Troy",2004,186,7777777544677757777777777753266774447777777777545777477764433577774777777777557777444447777775477764356676477777777616367615677777774447776677777777777424667734577777777774467774777544336777657777777773777773444577777745777633657674777777774263775252
5155,"tt0098524","True Believer",1989,19,77777756744447777777777744377777467777766777777777766774777777756775535777777777777777777757776377777746557777777777774
9199,"tt0139668","True Crime",1999,28,44646777543677773464144342347773335642466320033777777777777747617566756333777777767736644357726575571
7093,"tt1403865","True Grit",2010,188,43543243434777777777763424343344101335505503775714465434442465454765346110
3609,"tt0111503","True Lies",1994,303,776577634467745772175443425335724753357770777335555445777774677745443443444453777451446421213643233654436555763367657773446676377505653432542475177253677347752473644477777476776354443443445457756215562220353514346453456476443
3612,"tt0108399","True Romance",1993,25,446777777662375677656332577776423443443433363344344434676477777755367777777777745664755457777754677765777777777777767767777766754467777776623756776563325777764234434434333633443444346764777777553677777777777456647554577777546777657777777777777677677777667
5506,"tt3203606","Trumbo",2015,"",7774234347776477575536575777777743456777666755512227777537774667777747777775775577774651417773334443435775667465774777746675357672
5507,"tt3859076","Truth",2015,2,334364364441135474442235564251643234447631544053437423146547345543433766456673352665677451445666454435635233770
7302,"tt1465522","Tucker and Dale vs. Evil",2010,"",77776544667776577343666445535464265546355773547776675777776754333434774332533664555555567777777777743546557244564777633
9204,"tt3099498","Tusk",2014,1,7767777777777777777777777777776345777777754677777757756677456677673
5160,"tt0114746","Twelve Monkeys",1995,113,76656533434344777774477774536575676732534534456435456434457774341425636554773636244443317444235766541
3621,"tt1099212","Twilight",2008,231,"013554343005524035534444333433334342223461033234342433344345235346420344244430244541166344544423231366430154333013554343005524035534444333433334342223461033234342433344345235346420344244430244541166344544423231366430154333"
5166,"tt0105665","Twin Peaks: Fire Walk with Me",1992,8,7777777777767643675777777777777777777660013430001333133575100000124535342254022052311530033343414446664773434421344304332453
3625,"tt0096320","Twins",1988,237,77763477767772777753477775775256667774577774367776776377772647777577335757776371
8515,"tt0117998","Twister",1996,476,335544343322011233346343443433434344342233500003424475343624333446655434333246534434433533343555644653
3627,"tt0417217","Two for the Money",2005,31,7777773677760434435754343777766743377427710476466777777774564366777776356776443466200777777774577771334434764334677775753367616730276646777777776374356777777355776543367300574
7860,"tt2140619","Two Night Stand",2014,"","00000121053323343425213444433334454334343444353344334434344343443332434414444434253334413124533344266243554342"
7209,"tt0067893","Two-Lane Blacktop",1971,"",5413455375525543553757661
3629,"tt0120399","U Turn",1997,12,777777777774444334533443323435767777777777777776343466746446777777777775443143343434777735565777777774437664344357775447777776537764334553533332344644477777777777644343444344343143466777777777777777744336666464477777777777654332334343367775455667777777643
1438,"tt0217869","Unbreakable",2000,153,4647777753277777777777777777776776417777777545
6301,"tt0098554","Uncle Buck",1989,146,"03322430123556434345434450773546353534554343325355334635466673576777545446435223104333674433447444766435326113345343"
3635,"tt0086510","Under Fire",1983,15,777763346424635545544357567435665543345756343543566346775552234344554677777723554556545666315767777235543364455455345665744466653434476543444455635577655133344455367777773264455654575641471
8170,"tt0360130","Undertow",2004,"",777777777775557777743443663
1442,"tt0105695","Unforgiven",1992,211,5537740577766677777777777777777777777777777777777777754577777455377744344777777347777776444477777777771
8484,"tt0105699","Unlawful Entry",1992,119,14524775554777776204776436757655576553412662
7427,"tt0477080","Unstoppable",2010,89,3531365037247777673212772327335574663447544365754445545767475553553445656764542
5172,"tt0880578","Untraceable",2008,34,222241003434441345335534113357424374204446335445710132554543051151025420
3641,"tt1049413","Up",2009,339,77750110477777775777777777777777777777777777777777777777777777777777777777777777777777777777777772020077777775777777777777777777777777777777777777777777777777777777777777777777777777777771
5173,"tt0118055","Up Close & Personal",1996,100,223112202000340323236513111433
3643,"tt1193138","Up in the Air",2009,97,77777777774343434444455450426654443677454443575775343333004554441212202224353343436763314434334333135744234434357777634733577777653
5178,"tt0146336","Urban Legend",1998,70,"000003355037454363421454510443000033157542463424464532521347670034330255100002423351"
1444,"tt0434409","V for Vendetta",2005,95,"0010000475177777777602347743624477535747440732733775433041000620007777734300077777777527436434436447772057777743200000"
7475,"tt0452702","Vacancy",2007,24,644345556765453676754353667745231344253354535345442554445735635434656640
3649,"tt0817230","Valentine's Day",2010,121,735774441634544242454374750567721541377211356773674017426434453433403744354555777521643234453
3650,"tt0985699","Valkyrie",2008,100,77777646777777777777777777777777777777347777777777777777777777777777767777777777777777777764677777777777777777777777777777734777777777777777777777777777776777777777777777
1447,"tt0259711","Vanilla Sky",2001,155,3477777777775457733333334466774534434744423333343337777765567764354777434776423773336777777744762576777777751
7450,"tt0067927","Vanishing Point",1971,"",7777777777676777777777723623454577777777777777777777763232377777777775
5183,"tt0443274","Vantage Point",2008,87,1110210110011123214557677744377775676777777677777777777777763776167772677765556353
3659,"tt0052357","Vertigo",1958,29,543434434444432343376437543333467777447777777773434357777760136777777646377777777773
1451,"tt0124198","Very Bad Things",1998,18,7777777777771777777777777777775546777777777777777777777777742777565667777777777767523677677777777637777773
5185,"tt0497465","Vicky Cristina Barcelona",2008,28,65000413157104320234331300262633334243453345433334343341343664345477444544534464245444454445344424411334443335533343431045554000022420247444234300455344534444332343624352
6858,"tt0114852","Village of the Damned",1995,18,34414756452333436124033222153114126357656541044331422115455452
5189,"tt0055601","Viridiana",1961,"",12433301233445444444334530154442530233244421241204441376413445344335324335607676
9216,"tt0114857","Virtuosity",1995,48,775557777777434777775430075325342375435355665561645254374275563655646777744346732
6922,"tt1175491","W.",2008,30,457777677644677775646747677656677567767
5509,"tt2258858","Wadjda",2012,1,"04331410000021000000332135202322000033300000444200200141000000000000000000025500"
3668,"tt0120885","Wag the Dog",1997,81,334635454343334341266667751647425233163634736444444344156754557765764436666573665663244736464636474334635454343334341266667751647425233163634736444444344156754557765764436666573665663244736464636474
1452,"tt0351977","Walking Tall",2004,64,777534345577777777777755777777633435677777777777745676775
3673,"tt0094291","Wall Street",1987,97,67777767777635776776767776777477777777776667553434447777776634577644664775665777677677634457434677656677776577777677777347776776767767775677777777766765544344377777767254776545647756666776776777344475345776746777772
7924,"tt1655460","Wanderlust",2012,18,432344547547434344442413311453464534314663355257755467764367463344446744635246743455352553637444775557743434364345674477753453633467777775767765641524325
1458,"tt0493464","Wanted",2008,163,31347453224326677762445277762333467777546743433376763653531422325455777774
3680,"tt1568911","War Horse",2011,87,77762547766755677742165777577777777777756777773343166643467777777777777777777777775
1459,"tt0407304","War of the Worlds",2005,317,54500027437574462143254327421104471777760052
3686,"tt1291584","Warrior",2011,15,77777336776777777753777667546777777777777775377764577777776777777777767777777777777756777
1461,"tt0409459","Watchmen",2009,125,5677775575566443331077777777504477675424235663247534553355734444574377543136777746574666670351
3689,"tt1067583","Water for Elephants",2011,64,7777777777777677777777777777776375777775376676332235777777766767777633232347636777444466143377776677
7602,"tt0114898","Waterworld",1995,176,"027764346331313654357455460136643652"
5209,"tt1242460","We Need to Talk About Kevin",2011,1,"0246721134424434333254414332035444344152341521025535207442344432343422442354321542342433530343355240214340"
1465,"tt0498399","We Own the Night",2007,36,57745577777775544677777767747777777776655777756777777367774457777777655777755577677667777644347777777777777777772
6852,"tt0098625","We're No Angels",1989,23,7777777733534777727646351767777777777777771257777777763357777777777754477777445577777777677477775777777775332
9222,"tt0396269","Wedding Crashers",2005,283,557777777777777675375344635674332334757767343477665424444465555777777776644667755457674657774677777777765575
